season,id,name,position,team,conference,countablePlays,averagePPA.all,averagePPA.pass,averagePPA.rush,averagePPA.firstDown,averagePPA.secondDown,averagePPA.thirdDown,averagePPA.standardDowns,averagePPA.passingDowns,totalPPA.all,totalPPA.pass,totalPPA.rush,totalPPA.firstDown,totalPPA.secondDown,totalPPA.thirdDown,totalPPA.standardDowns,totalPPA.passingDowns
2021,4426494,John Rhys Plumlee,QB,Ole Miss,SEC,31,0.192,0.344,-0.438,0.193,0.495,-0.416,0.083,0.459,5.96,8.59,-2.63,3.084,4.954,-2.078,1.831,4.128
2021,4565770,Damien Moore,RB,California,Pac-12,111,0.193,0.009,0.233,0.085,0.255,0.963,0.065,0.61,21.4,0.176,21.224,4.702,11.236,8.667,5.541,15.859
2021,4577359,Reikan Donaldson,WR,Army,FBS Independents,4,0.193,0.18,0.206,,0.24,0.053,,0.193,0.773,0.361,0.412,,0.72,0.053,,0.773
2021,4362196,Leddie Brown,RB,West Virginia,Big 12,254,0.193,0.167,0.199,0.065,0.115,0.504,0.249,-0.009,49.117,7.36,41.757,8.445,8.773,21.165,49.613,-0.496
2021,4612558,Anderson Castle,RB,Appalachian State,Sun Belt,47,0.193,,0.193,0.057,0.235,0.237,0.185,0.218,9.077,,9.077,1.321,3.293,1.9,6.466,2.611
2021,4569001,Cameron Ross,WR,Connecticut,FBS Independents,13,0.194,0.194,,0.076,0.368,0.099,0.115,0.371,2.517,2.517,,0.38,1.84,0.298,1.035,1.483
2021,4428931,Jamontez Woods,RB,Troy,Sun Belt,62,0.194,0.24,0.178,0.102,0.198,0.266,0.153,0.312,12.023,3.847,8.176,3.461,3.958,1.86,7.038,4.986
2021,4361227,Marcel Murray,RB,Arkansas State,Sun Belt,15,0.195,-0.451,0.429,0.429,-0.479,-0.365,0.297,-0.472,2.919,-1.803,4.722,4.722,-1.438,-0.365,3.863,-0.944
2021,4427914,D'Wan Mathis,QB,Temple,American Athletic,240,0.197,0.206,0.146,-0.029,0.208,0.526,0.015,0.444,47.308,42.337,4.971,-2.638,16.437,33.166,2.011,45.297
2021,4360805,Hassan Hall,RB,Louisville,ACC,40,0.197,0.249,0.193,0.046,0.382,0.012,0.119,0.403,7.875,0.747,7.128,0.774,6.881,0.046,3.443,4.432
2021,4259308,Raheem Blackshear,RB,Virginia Tech,ACC,152,0.197,0.388,0.151,0.179,0.095,0.721,0.133,0.372,29.991,11.628,18.363,14.108,4.647,15.857,14.758,15.233
2021,4427789,Keyon Lesane,WR,NC State,ACC,14,0.197,0.2,0.174,0.187,0.345,-0.22,0.473,-0.079,2.755,2.406,0.349,1.122,2.073,-0.44,3.311,-0.556
2021,4262162,Nate Cox,QB,Nevada,Mountain West,61,0.197,0.088,0.752,-0.04,0.353,0.03,-0.14,0.482,11.989,4.464,7.524,-0.758,8.128,0.536,-3.913,15.902
2021,4428796,Casey Washington,WR,Illinois,Big Ten,48,0.197,0.197,,0.455,-0.315,0.424,0.141,0.249,9.465,9.465,,6.824,-4.101,7.625,3.251,6.214
2021,4430810,Daniyel Ngata,RB,Arizona State,Pac-12,56,0.197,0.126,0.201,0.071,0.332,0.438,0.178,0.258,11.028,0.378,10.65,2.207,6.632,2.189,7.675,3.353
2021,4427625,Amari Johnson,WR,UCF,American Athletic,31,0.197,0.205,0.167,0.324,0.177,-0.001,0.303,-0.064,6.098,4.929,1.168,4.866,1.24,-0.008,6.67,-0.572
2021,4361655,Ricky Person Jr.,RB,NC State,ACC,160,0.198,0.482,0.124,0.068,-0.029,1.161,0.151,0.349,31.693,15.917,15.776,5.618,-1.487,27.858,18.433,13.26
2021,4431339,Evan Prater,QB,Cincinnati,American Athletic,24,0.199,-0.665,1.062,0.031,-0.085,0.654,0.254,0.106,4.766,-7.975,12.741,0.307,-0.598,3.924,3.814,0.951
2021,4695580,Malcolm Johnson Jr.,WR,Auburn,SEC,15,0.199,0.274,-0.099,0.468,-0.094,0.11,0.247,0.127,2.987,3.283,-0.297,2.81,-0.376,0.552,2.224,0.763
2021,4361704,Jackson Marcotte,TE,Wyoming,Mountain West,1,0.199,0.199,,0.199,,,0.199,,0.199,0.199,,0.199,,,0.199,
2021,4360943,Bryce Williams,RB,Minnesota,Big Ten,38,0.199,3.023,0.122,0.215,0.159,0.308,0.135,0.537,7.55,3.023,4.527,4.088,2.539,0.924,4.33,3.22
2021,4683451,Cameron Friel,QB,UNLV,Mountain West,175,0.199,0.208,-0.012,0.208,0.058,0.44,0.185,0.216,34.879,34.963,-0.084,12.059,3.507,22.416,17.406,17.473
2021,4361575,Jace Ruder,QB,North Texas,Conference USA,112,0.201,0.227,0.065,-0.193,0.5,0.481,-0.099,0.559,22.49,21.324,1.166,-7.546,18.014,15.385,-6.029,28.518
2021,4565889,Omarion Dollison,WR,South Florida,American Athletic,35,0.202,0.238,-0.4,0.256,0.206,-0.047,0.281,0.049,7.055,7.856,-0.801,5.638,1.651,-0.234,6.464,0.592
2021,4426386,Roschon Johnson,RB,Texas,Big 12,100,0.203,0.375,0.178,0.14,0.129,0.365,0.221,0.141,20.347,4.873,15.473,6.027,5.161,5.475,17.242,3.104
2021,4363522,Aaron Jackson,TE,Eastern Michigan,Mid-American,6,0.204,,0.204,-0.533,-0.394,0.895,0.493,-0.373,1.225,,1.225,-1.066,-0.394,2.685,1.972,-0.747
2021,4567244,Jadon Jackson,WR,Ole Miss,SEC,7,0.206,0.206,,0.493,-0.102,-0.215,0.493,-0.177,1.439,1.439,,1.971,-0.102,-0.43,1.971,-0.532
2021,4570130,Jermaine Brown Jr.,RB,UAB,Conference USA,129,0.206,0.42,0.155,0.108,0.098,0.851,0.147,0.464,26.595,10.495,16.1,7.779,4.118,11.912,15.463,11.131
2021,4245679,Rhett Rodriguez,QB,Louisiana Monroe,Sun Belt,133,0.206,0.188,0.305,-0.36,0.125,0.571,-0.273,0.495,27.411,21.004,6.407,-12.584,5.992,24.534,-13.655,41.066
2021,4430894,Caziah Holmes,RB,Penn State,Big Ten,5,0.206,,0.206,0.511,-0.252,,0.206,,1.028,,1.028,1.532,-0.505,,1.028,
2021,4875855,Ralph Rucker,QB,Oklahoma,Big 12,2,0.207,0.207,,0.161,,0.254,0.161,0.254,0.415,0.415,,0.161,,0.254,0.161,0.254
2021,4361802,Cameron Carroll,RB,Tulane,American Athletic,125,0.207,0.779,0.11,0.029,0.081,0.929,0.207,0.206,25.822,14.025,11.797,1.653,3.73,20.439,17.794,8.028
2021,4586173,Tyler Roberts,WR,Coastal Carolina,Sun Belt,3,0.207,0.207,,-0.663,-0.347,1.632,-0.663,0.642,0.621,0.621,,-0.663,-0.347,1.632,-0.663,1.285
2021,4035169,Latrell Williams,WR,South Florida,American Athletic,11,0.208,0.208,,-0.108,-0.235,1.887,-0.166,0.657,2.292,2.292,,-0.542,-0.939,3.773,-0.994,3.286
2021,4751388,Lawrence Dixon,WR,New Mexico State,FBS Independents,1,0.208,0.208,,,,0.208,,0.208,0.208,0.208,,,,0.208,,0.208
2021,4431536,Donovan Edwards,RB,Michigan,Big Ten,60,0.209,0.479,0.001,0.161,-0.042,1.144,0.142,0.449,12.51,12.464,0.046,4.664,-0.792,12.586,6.667,5.843
2021,4608003,Onuma Dieke,WR,UMass,FBS Independents,24,0.209,0.14,1.785,0.174,0.479,0.388,0.32,0.023,5.014,3.229,1.785,2.259,1.918,2.327,4.804,0.21
2021,4687463,Hinckley Ropati,RB,BYU,FBS Independents,4,0.209,,0.209,,-0.487,0.904,1.265,-0.143,0.834,,0.834,,-0.974,1.808,1.265,-0.43
2021,4567707,Grayson James,QB,Florida International,Conference USA,19,0.21,0.282,-0.4,-0.211,-0.163,1.068,-0.009,0.454,3.999,4.799,-0.801,-1.269,-1.139,6.406,-0.088,4.087
2021,4567774,Agiye Hall,WR,Alabama,SEC,9,0.21,0.21,,0.232,-0.677,1.378,0.398,-0.025,1.889,1.889,,0.464,-2.709,4.134,1.989,-0.1
2021,4574722,Christian Dremel,WR,Rutgers,Big Ten,3,0.211,-0.055,0.745,-0.023,0.329,,0.361,-0.087,0.634,-0.11,0.745,-0.023,0.657,,0.722,-0.087
2021,4430717,Keshawn Wicks,RB,Old Dominion,Sun Belt,15,0.211,1.505,-0.112,-0.187,0.63,0.755,0.035,0.917,3.169,4.514,-1.345,-1.493,3.152,1.511,0.419,2.75
2021,4430954,Lukas Ungar,TE,Stanford,Pac-12,2,0.212,0.212,,0.095,,0.329,0.095,0.329,0.424,0.424,,0.095,,0.329,0.095,0.329
2021,4360379,Kenyon Sims,RB,San José State,Mountain West,4,0.212,,0.212,0.386,0.047,,0.527,-0.103,0.848,,0.848,0.386,0.093,,1.054,-0.206
2021,4433969,Timmy McClain,QB,South Florida,American Athletic,374,0.212,0.243,0.126,-0.108,0.325,0.57,0.027,0.457,79.422,67.217,12.206,-15.669,41.904,51.894,5.78,73.642
2021,4597499,Mikey Keene,QB,UCF,American Athletic,298,0.213,0.223,0.047,-0.102,0.292,0.363,0.032,0.414,63.426,62.576,0.85,-9.7,31.485,32.698,4.996,58.43
2021,4426847,Zach Calzada,QB,Texas A&M,SEC,359,0.214,0.202,0.505,0.191,0.269,0.17,0.146,0.295,76.917,69.337,7.58,26.234,31.251,17.516,28.538,48.379
2021,4370345,Sheldon Evans,RB,Marshall,Sun Belt,48,0.214,0.715,0.129,0.126,0.189,0.421,0.212,0.221,10.29,5.006,5.284,2.645,3.018,4.627,7.641,2.649
2021,4602702,Jon-Luke Peaker,RB,Old Dominion,Sun Belt,28,0.214,-0.956,0.304,-0.002,-0.055,0.734,0.105,1.123,5.986,-1.913,7.898,-0.022,-0.386,4.403,2.618,3.368
2021,4264400,Carson Kaleo,WR,Florida International,Conference USA,1,0.214,0.214,,,,0.214,,0.214,0.214,0.214,,,,0.214,,0.214
2021,4244746,Jordan Williams,TE,Ball State,Mid-American,10,0.215,0.215,,0.038,0.051,0.474,0.375,-0.158,2.153,2.153,,0.153,0.102,1.897,2.626,-0.473
2021,4427728,Zonovan Knight,RB,NC State,ACC,151,0.215,0.412,0.184,0.138,0.094,0.638,0.229,0.163,32.52,8.646,23.874,11.569,4.794,8.299,27.473,5.048
2021,4361777,Zamir White,RB,Georgia,SEC,172,0.215,0.122,0.222,0.163,0.178,0.616,0.237,-0.044,37.056,1.469,35.587,16.943,9.27,9.247,37.634,-0.578
2021,4259592,Sean Clifford,QB,Penn State,Big Ten,548,0.216,0.208,0.268,-0.032,0.161,0.541,0.047,0.426,118.143,98.603,19.54,-6.521,30.281,79.504,14.307,103.836
2021,4430699,Jack Salopek,QB,Western Michigan,Mid-American,5,0.217,0.217,,-0.056,-0.166,0.68,0.286,-0.06,1.083,1.083,,-0.111,-0.166,1.36,1.143,-0.06
2021,4431452,Drake Maye,QB,North Carolina,ACC,17,0.217,-0.051,0.862,0.373,0.266,1.234,-0.011,0.766,3.697,-0.616,4.312,2.613,1.595,3.702,-0.131,3.828
2021,4431043,Isaiah Connelly,RB,Coastal Carolina,Sun Belt,9,0.217,,0.217,-0.003,0.347,-0.832,0.368,-0.083,1.955,,1.955,-0.006,1.387,-1.664,2.205,-0.25
2021,4432545,Jabari Small,RB,Tennessee,SEC,150,0.218,0.561,0.19,0.312,0.124,0.482,0.293,-0.097,32.629,6.167,26.463,23.42,6.934,7.717,35.441,-2.812
2021,4683159,Lewis Bond,WR,Boston College,ACC,1,0.219,0.219,,,,0.219,,0.219,0.219,0.219,,,,0.219,,0.219
2021,4685723,Roydell Williams,RB,Alabama,SEC,54,0.219,0.732,0.155,0.149,0.236,0.225,0.156,0.579,11.829,4.394,7.435,4.182,4.723,1.126,7.195,4.635
2021,4568583,Tyler Lavine,RB,SMU,American Athletic,64,0.221,0.513,0.16,0.003,0.536,0.311,0.08,0.897,14.116,5.64,8.476,0.129,10.187,2.179,4.25,9.866
2021,4428501,Christian Sims,TE,Bowling Green,Mid-American,34,0.222,0.151,2.565,-0.218,0.078,0.757,0.189,0.276,7.55,4.986,2.565,-2.393,0.854,9.09,3.968,3.583
2021,4608450,Taylor Thompson,TE,Charlotte,Conference USA,15,0.222,0.222,,-0.147,0.264,1.592,-0.112,0.89,3.326,3.326,,-1.175,1.318,3.184,-1.124,4.451
2021,4382092,Tucker Gregg,RB,Georgia State,Sun Belt,155,0.222,-0.395,0.226,-0.031,0.215,0.601,0.206,0.358,34.399,-0.395,34.794,-2.635,8.812,13.231,28.668,5.731
2021,4683178,David Holloman,RB,Indiana,Big Ten,6,0.222,,0.222,0.13,0.407,,0.407,-0.703,1.333,,1.333,0.518,0.815,,2.036,-0.703
2021,4241934,Tayon Fleet-Davis,RB,Maryland,Big Ten,156,0.222,0.44,0.157,0.153,0.158,0.568,0.183,0.388,34.707,15.855,18.851,12.387,7.732,13.621,23.055,11.651
2021,4244598,Keylon Stokes,WR,Tulsa,American Athletic,13,0.222,0.191,0.605,-0.058,0.053,0.447,0.029,0.449,2.892,2.287,0.605,-0.292,0.053,3.131,0.2,2.692
2021,4689193,Nick Mosley,RB,Bowling Green,Mid-American,52,0.223,-0.011,0.227,0.044,0.027,0.836,0.111,0.452,11.577,-0.011,11.588,0.978,0.506,8.363,3.886,7.691
2021,4362143,Heron Maurisseau,WR,Connecticut,FBS Independents,15,0.224,0.33,0.011,0.183,0.273,0.207,0.183,0.251,3.356,3.302,0.054,1.1,1.636,0.621,1.1,2.256
2021,4426619,Joachim Bangda,RB,Kent State,Mid-American,19,0.224,0.296,0.22,-0.254,0.683,0.9,0.288,-0.119,4.258,0.296,3.963,-2.541,4.098,2.701,4.615,-0.357
2021,4572387,Jordon Brookshire,QB,San Diego State,Mountain West,135,0.224,0.134,0.586,-0.026,0.588,0.151,0.178,0.288,30.249,14.423,15.826,-1.472,24.685,4.821,13.847,16.402
2021,4382468,La'Darius Jefferson,RB,Western Michigan,Mid-American,187,0.224,0.654,0.214,0.06,0.114,0.847,0.195,0.373,41.87,2.617,39.253,5.348,7.418,23.717,30.674,11.196
2021,4683151,Deion Burks,WR,Purdue,Big Ten,3,0.225,1.551,-0.438,0.931,-1.189,,0.225,,0.674,1.551,-0.877,1.863,-1.189,,0.674,
2021,4239939,Dennis Grosel,QB,Boston College,ACC,228,0.225,0.189,0.452,0.129,0.166,0.39,0.131,0.321,51.188,37.186,14.003,8.875,12.416,28.052,15.232,35.956
2021,4360322,Max May,WR,Clemson,ACC,4,0.225,0.225,,,-0.347,1.232,-0.782,1.232,0.901,0.901,,,-0.347,2.464,-1.563,2.464
2021,4363104,Chris Smith,RB,Louisiana,Sun Belt,152,0.226,0.561,0.181,0.084,0.176,0.422,0.191,0.314,34.291,10.104,24.187,5.788,9.137,11.817,20.804,13.488
2021,4262016,Yusuf Ali,WR,Middle Tennessee,Conference USA,43,0.227,0.227,,0.05,0.276,0.52,0.16,0.281,9.781,9.781,,0.555,3.869,8.844,3.04,6.741
2021,4685039,Michael Pratt,QB,Tulane,American Athletic,410,0.227,0.241,0.158,0.113,0.128,0.356,0.141,0.35,92.951,81.721,11.23,19.04,15.389,33.093,34.089,58.862
2021,4363148,AJ Mayer,QB,Miami (OH),Mid-American,120,0.227,0.139,0.725,-0.051,0.559,0.595,0.162,0.294,27.223,14.174,13.049,-2.368,18.998,20.221,9.876,17.347
2021,4430063,Dominique Johnson,RB,Arkansas,SEC,96,0.228,0.385,0.216,0.228,0.205,0.262,0.225,0.241,21.882,2.695,19.187,11.422,7.167,2.615,17.296,4.586
2021,4245147,Jamire Calvin,WR,Mississippi State,SEC,34,0.228,0.228,,0.121,0.278,,0.216,0.298,7.764,7.764,,2.174,3.898,,6.276,1.488
2021,4255988,B.J. Baylor,RB,Oregon State,Pac-12,220,0.228,0.23,0.228,0.266,0.133,0.834,0.274,0.002,50.238,2.072,48.165,30.811,12.753,6.674,50.168,0.07
2021,4360765,Camerun Peoples,RB,Appalachian State,Sun Belt,166,0.229,-0.298,0.242,0.111,0.106,0.42,0.167,0.47,38.019,-1.192,39.211,7.69,6.895,9.66,22.048,15.971
2021,4361333,Asa Martin,RB,Memphis,American Athletic,47,0.23,1.034,-0.146,0.057,-0.218,0.778,0.023,0.773,10.824,15.505,-4.681,1.435,-2.399,7.781,0.778,10.046
2021,4430034,Xavier Legette,WR,South Carolina,SEC,11,0.231,0.231,,0.252,0.738,0.704,-0.351,0.716,2.541,2.541,,0.503,4.43,1.409,-1.753,4.294
2021,4261917,Stone Scarcelle,WR,Marshall,Sun Belt,2,0.231,0.231,,,0.231,,0.231,,0.462,0.462,,,0.462,,0.462,
2021,4433932,Mike Wright,QB,Vanderbilt,SEC,243,0.232,0.18,0.364,0.149,-0.075,0.644,0.079,0.43,56.466,31.327,25.139,12.256,-5.993,45.083,10.838,45.628
2021,4608858,Dan Villari,QB,Michigan,Big Ten,11,0.233,-0.488,0.394,1.152,-0.358,0.029,1.243,-0.608,2.567,-0.976,3.543,1.152,-1.433,0.147,6.213,-3.646
2021,4372519,Jashaun Corbin,RB,Florida State,ACC,161,0.233,0.099,0.266,0.032,0.303,0.675,0.109,0.524,37.516,3.179,34.337,2.607,17.596,10.795,12.371,25.145
2021,4360900,Jason Bean,QB,Kansas,Big 12,266,0.233,0.24,0.216,0.156,0.146,0.613,0.109,0.405,61.898,44.586,17.312,15.013,11.226,50.263,16.904,44.994
2021,4360980,Kyle Dobbins,RB,Temple,American Athletic,25,0.233,0.529,0.192,0.138,0.13,0.491,0.331,-0.281,5.818,1.588,4.231,1.662,0.913,2.453,6.942,-1.123
2021,4368531,Kenny Brewer III,WR,Central Michigan,Mid-American,1,0.233,0.233,,,0.233,,,0.233,0.233,0.233,,,0.233,,,0.233
2021,4430468,Marquez Cooper,RB,Kent State,Mid-American,223,0.234,0.185,0.237,0.171,0.14,0.608,0.222,0.281,52.206,2.407,49.799,19.033,9.513,25.538,39.551,12.655
2021,4361911,Cornelius McCoy,WR,Georgia State,Sun Belt,19,0.234,0.171,0.573,0.048,0.166,0.726,0.229,0.244,4.453,2.733,1.72,0.384,1.165,2.905,2.745,1.708
2021,4430893,DeaMonte Trayanum,RB,Arizona State,Pac-12,79,0.234,-0.429,0.26,0.141,0.238,0.736,0.283,-0.202,18.498,-1.288,19.786,6.048,6.677,5.151,20.116,-1.618
2021,4601080,Raheim Sanders,RB,Arkansas,SEC,118,0.234,0.679,0.184,0.074,0.288,0.589,0.156,0.473,27.63,8.144,19.485,3.569,14.377,10.021,13.916,13.714
2021,4432374,Ahmani Marshall,RB,Wake Forest,ACC,19,0.234,,0.234,0.068,-0.016,0.606,0.033,0.577,4.437,,4.437,0.541,-0.095,2.424,0.397,4.04
2021,4701279,Blake Hester,RB,Akron,Mid-American,28,0.234,0.154,0.251,-0.466,-0.001,1.207,0.232,0.237,6.544,0.772,5.772,-4.66,-0.014,8.45,4.409,2.135
2021,4430807,Bijan Robinson,RB,Texas,Big 12,209,0.234,0.716,0.156,0.299,0.038,0.789,0.298,0.007,48.913,20.776,28.137,33.242,2.83,14.986,48.579,0.334
2021,4426966,Garrett Shrader,QB,Syracuse,ACC,393,0.235,0.166,0.352,0.072,0.208,0.492,0.2,0.275,92.484,41.106,51.378,9.91,27.809,54.624,41.896,50.588
2021,4429505,Kelvin Dean Jr.,RB,Florida Atlantic,Conference USA,15,0.237,0.987,0.183,0.379,-0.17,0.987,0.381,-0.342,3.549,0.987,2.562,3.413,-0.851,0.987,4.575,-1.026
2021,4042110,Jawon Hamilton,RB,Eastern Michigan,Mid-American,80,0.237,-0.154,0.252,0.269,0.052,1.287,0.265,0.09,18.935,-0.463,19.398,13.717,1.357,3.86,17.759,1.176
2021,4431432,Kenny Tracy,RB,Miami (OH),Mid-American,70,0.238,0.209,0.249,0.179,0.363,0.054,0.189,0.416,16.655,3.964,12.69,6.625,7.979,0.489,10.422,6.233
2021,4249535,Donny Navarro,WR,Illinois,Big Ten,30,0.238,0.238,,0.393,-0.131,1.431,0.335,0.141,7.136,7.136,,3.142,-1.96,8.587,5.024,2.112
2021,4243216,Jack Sears,QB,Boise State,Mountain West,14,0.238,0.045,0.431,-0.216,0.123,2.115,-0.001,0.668,3.333,0.317,3.016,-1.513,0.615,4.231,-0.007,3.34
2021,4567507,Rodrigues Clark,RB,Memphis,American Athletic,81,0.238,0.756,0.157,-0.03,0.063,0.752,0.298,-0.025,19.298,8.32,10.978,-1.168,1.504,11.286,19.676,-0.378
2021,4362332,Alec Burton,TE,Ohio,Mid-American,5,0.239,0.239,,0.291,0.027,,0.291,0.027,1.193,1.193,,1.166,0.027,,1.166,0.027
2021,4430737,Kyren Williams,RB,Notre Dame,FBS Independents,251,0.24,0.669,0.139,0.084,0.169,0.758,0.155,0.511,60.332,32.13,28.202,10.954,13.028,29.576,29.673,30.659
2021,4596437,AJ Green,RB,Arkansas,SEC,59,0.24,0.499,0.174,-0.176,0.19,1.259,0.2,0.313,14.161,5.993,8.168,-4.745,3.793,15.113,7.588,6.573
2021,4686606,Isaiah Johnson,RB,North Texas,Conference USA,74,0.24,0.692,0.192,0.086,0.077,1.14,0.245,0.205,17.729,4.847,12.882,2.754,1.93,12.544,15.676,2.053
2021,4240603,Malik Davis,RB,Florida,SEC,122,0.241,0.49,0.156,0.079,0.258,0.648,0.186,0.445,29.441,15.203,14.239,4.964,10.569,9.719,17.869,11.572
2021,4430033,Cooper Legas,QB,Utah State,Mountain West,29,0.241,0.31,-0.191,-0.116,0.568,0.699,0.082,0.595,6.996,7.761,-0.764,-1.743,4.544,4.196,1.645,5.352
2021,4243765,Austin Upshaw,WR,SMU,American Athletic,16,0.241,0.241,,0.352,0.125,0.172,0.296,0.079,3.863,3.863,,2.813,0.878,0.172,3.546,0.317
2021,4432631,Noah Whittington,RB,Western Kentucky,Conference USA,81,0.242,-0.014,0.287,0.319,-0.041,0.611,0.212,0.399,19.607,-0.171,19.779,16.27,-0.941,4.278,14.424,5.184
2021,4428995,Demond Demas,WR,Texas A&M,SEC,30,0.242,0.242,,0.84,0.063,-0.597,0.635,-0.208,7.25,7.25,,10.076,0.753,-3.58,10.164,-2.915
2021,4430067,Jaren Mangham,RB,South Florida,American Athletic,158,0.242,0.681,0.228,0.117,-0.002,0.472,0.244,0.235,38.3,3.404,34.896,8.642,-0.121,10.862,32.424,5.876
2021,4038741,Kato Nelson,QB,Akron,Mid-American,92,0.242,0.039,0.682,-0.269,0.091,0.663,-0.071,0.667,22.24,2.471,19.769,-6.734,2.911,20.54,-3.777,26.017
2021,4427034,Joe Davis,RB,Colorado,Pac-12,5,0.243,,0.243,0.077,0.138,0.785,0.243,,1.215,,1.215,0.154,0.276,0.785,1.215,
2021,4428803,Jordan Waters,RB,Duke,ACC,41,0.243,1.162,0.085,-0.119,0.041,1.298,0.159,0.542,9.953,6.973,2.98,-2.256,0.528,11.681,5.077,4.875
2021,4244304,Jaylon Bester,RB,Miami (OH),Mid-American,8,0.243,,0.243,0.173,0.018,1.193,0.188,0.628,1.942,,1.942,0.693,0.055,1.193,1.314,0.628
2021,4361142,Max Borghi,RB,Washington State,Pac-12,156,0.244,,0.244,0.092,0.452,0.405,0.229,0.312,38.039,,38.039,8.481,18.994,8.498,29.302,8.737
2021,4361604,Blake Watson,RB,Old Dominion,Sun Belt,150,0.244,0.074,0.255,0.003,0.375,0.781,0.183,0.429,36.568,0.669,35.9,0.234,21.023,15.628,20.699,15.869
2021,4365981,Izaiah Gathings,WR,Middle Tennessee,Conference USA,27,0.244,0.244,,0.133,0.361,0.525,0.213,0.277,6.577,6.577,,0.93,3.612,4.724,2.978,3.599
2021,4428119,Lew Nichols,RB,Central Michigan,Mid-American,319,0.245,0.654,0.181,0.126,0.228,0.425,0.213,0.337,78.002,28.128,49.873,20.858,20.767,22.094,50.734,27.268
2021,4373470,Calvin Jackson Jr.,WR,Washington State,Pac-12,5,0.245,0.394,-0.349,0.738,-0.349,0.049,0.738,-0.083,1.225,1.574,-0.349,1.475,-0.349,0.099,1.475,-0.25
2021,4361646,Yo'Heinz Tyler,WR,Ball State,Mid-American,69,0.245,0.245,,0.294,0.23,0.379,0.062,0.588,16.918,16.918,,7.645,6.669,4.924,2.802,14.116
2021,4361160,Brody Belt,WR,Nebraska,Big Ten,18,0.245,0.643,-0.074,0.155,0.281,2.673,0.206,0.442,4.41,5.148,-0.737,1.856,1.123,2.673,3.084,1.326
2021,4429059,Jo'quavious Marks,RB,Mississippi State,SEC,188,0.246,0.286,0.202,0.096,0.261,0.465,0.194,0.417,46.328,28.337,17.991,8.807,14.374,17.204,27.961,18.367
2021,4039210,Drew Plitt,QB,Ball State,Mid-American,419,0.246,0.194,0.632,0.06,0.163,0.53,0.214,0.288,103.192,71.569,31.623,8.972,21.155,67.899,50.722,52.47
2021,4044122,Anthony Russo,QB,Michigan State,Big Ten,12,0.247,0.14,0.566,0.211,0.562,-0.437,0.464,-0.406,2.96,1.261,1.699,1.264,1.125,-1.31,4.177,-1.217
2021,4243535,D.J. Mack Jr.,QB,Old Dominion,Sun Belt,105,0.247,0.174,0.814,-0.102,0.586,0.3,0.046,0.537,25.935,16.166,9.769,-4.702,18.74,7.203,2.85,23.085
2021,4575539,Tyler Eiguren,TE,Boise State,Mountain West,1,0.247,0.247,,,,0.247,,0.247,0.247,0.247,,,,0.247,,0.247
2021,4429847,Garrett Greene,QB,West Virginia,Big 12,63,0.247,-0.018,0.446,0.208,0.317,0.141,0.084,0.597,15.557,-0.483,16.04,6.043,7.604,1.127,3.624,11.932
2021,4429068,Ethan Garbers,QB,UCLA,Pac-12,68,0.249,0.211,0.386,0.032,-0.202,0.256,0.314,0.176,16.952,11.164,5.788,0.767,-3.427,4.614,11.322,5.63
2021,4427354,Jarrett Guest,QB,Coastal Carolina,Sun Belt,12,0.25,0.522,-0.294,-0.047,0.693,0.155,0.376,0.075,3.004,4.178,-1.174,-0.236,2.773,0.466,2.629,0.374
2021,4362162,SaRodorick Thompson,RB,Texas Tech,Big 12,116,0.25,0.434,0.232,0.19,0.244,0.158,0.29,0.087,28.959,4.336,24.624,10.434,9.039,3,26.968,1.991
2021,4430871,Sean Tucker,RB,Syracuse,ACC,237,0.25,0.997,0.17,0.01,0.51,0.753,0.089,1.047,59.361,22.923,36.438,1.434,36.191,15.062,17.461,41.9
2021,4362365,Davis Brin,QB,Tulsa,American Athletic,411,0.251,0.267,0.104,0.04,0.298,0.552,0.139,0.408,103.079,98.831,4.248,6.336,37.525,66.185,33.377,69.702
2021,4686328,Malik Bowen-Sims,WR,Duke,ACC,6,0.251,0.251,,0.264,-0.093,0.583,0.085,0.583,1.506,1.506,,0.528,-0.187,1.166,0.341,1.166
2021,4567048,Kenneth Walker III,RB,Michigan State,Big Ten,267,0.252,0.435,0.239,0.143,0.254,0.744,0.232,0.337,67.251,7.389,59.861,19.255,24.09,24.567,50.067,17.184
2021,4037293,Lucas Johnson,QB,San Diego State,Mountain West,263,0.252,0.225,0.435,0.038,0.459,0.32,0.186,0.35,66.401,51.19,15.211,3.992,40.812,20.829,29.252,37.149
2021,4429481,Marcus Crowley,RB,Ohio State,Big Ten,21,0.252,2.63,0.133,0.088,-0.481,1.458,0.366,-0.034,5.288,2.63,2.658,0.884,-2.886,7.29,5.493,-0.204
2021,4242268,Andrew Marty,QB,Northwestern,Big Ten,151,0.252,0.247,0.269,0.083,0.312,0.535,0.101,0.489,38.122,27.37,10.752,4.89,15.268,17.644,9.279,28.843
2021,4361493,Jack Plummer,QB,Purdue,Big Ten,159,0.252,0.29,-0.066,0.025,0.29,0.615,0.207,0.338,40.081,41.209,-1.128,1.765,13.342,24.592,21.479,18.602
2021,4570276,De'Montre Tuggle,RB,Ohio,Mid-American,121,0.253,0.635,0.195,0.092,0.292,0.711,0.149,0.545,30.669,10.154,20.515,5.529,11.962,12.791,13.231,17.438
